,county,deductions_of_all_returns_in_thousands,dependent_exemptions_of_all_returns_in_thousands,income_class,income_class_sort_order,number_of_all_returns,ny_agi_of_all_returns_in_thousands,place_of_residence,place_of_residence_sort_order,resident_type,state,tax_before_credits_of_all_returns_in_thousands,tax_liability_of_all_returns_in_thousands,tax_year,taxable_income_of_all_returns_in_thousands,difference_in_rates,dual_status,expected_rate_per_100,medicaid_county_population,medicaid_ppv_events,observed_rate_per_100,patient_county,risk_adjusted_rate_per_100,year
6373,Ontario,60552,2831,"20,000 - 29,999",4,5892,145983,Ontario,38,Full-Year Resident,New York,3720,1492,2011,82600,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6374,Ontario,50132,2327,"30,000 - 39,999",5,4488,156092,Ontario,38,Full-Year Resident,New York,5109,3897,2011,103633,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6375,Ontario,43400,2162,"40,000 - 49,999",6,3561,159330,Ontario,38,Full-Year Resident,New York,5894,5121,2011,113768,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6376,Ontario,38516,2033,"50,000 - 59,999",7,2843,155953,Ontario,38,Full-Year Resident,New York,6162,5509,2011,115404,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6377,Ontario,48694,2708,"60,000 - 74,999",8,3301,221544,Ontario,38,Full-Year Resident,New York,9404,8560,2011,170143,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6378,Ontario,64165,4025,"75,000 - 99,999",9,3953,342411,Ontario,38,Full-Year Resident,New York,15886,14541,2011,274220,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6379,Ontario,91064,5780,"100,000 - 199,999",10,4687,620502,Ontario,38,Full-Year Resident,New York,34254,32779,2011,523657,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6380,Ontario,10040,585,"200,000 - 249,999",11,439,97203,Ontario,38,Full-Year Resident,New York,5934,5689,2011,86577,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6381,Ontario,17230,793,"250,000 - 499,999",12,636,210915,Ontario,38,Full-Year Resident,New York,14153,13490,2011,192892,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6382,Ontario,9172,298,"500,000 and over",13,264,327190,Ontario,38,Full-Year Resident,New York,28396,25795,2011,317720,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6383,Ontario,542615,26018,Total,14,50277,2569522,Ontario,38,Full-Year Resident,New York,130825,114415,2011,2027696,-15.49,Total,28.82,18087,2412,13.34,Ontario,13.66,2011
6384,Orange,36141,3,"Under 5,000",1,22459,-61389,Orange,39,Full-Year Resident,New York,99,-1376,2011,2464,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6385,Orange,80626,242,"5,000 - 9,999",2,13169,97850,Orange,39,Full-Year Resident,New York,680,-1892,2011,16983,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6386,Orange,218307,9861,"10,000 - 19,999",3,22873,336120,Orange,39,Full-Year Resident,New York,4403,-7594,2011,107951,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6387,Orange,186230,13250,"20,000 - 29,999",4,17151,424625,Orange,39,Full-Year Resident,New York,10050,1711,2011,225144,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6388,Orange,154104,10024,"30,000 - 39,999",5,12996,451948,Orange,39,Full-Year Resident,New York,14141,9753,2011,287821,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6389,Orange,135886,7687,"40,000 - 49,999",6,10353,463957,Orange,39,Full-Year Resident,New York,16781,14013,2011,320384,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6390,Orange,127216,7062,"50,000 - 59,999",7,8862,486258,Orange,39,Full-Year Resident,New York,19165,16588,2011,351980,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6391,Orange,175554,9410,"60,000 - 74,999",8,10736,722418,Orange,39,Full-Year Resident,New York,30298,26646,2011,537454,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6392,Orange,276982,14366,"75,000 - 99,999",9,14240,1238128,Orange,39,Full-Year Resident,New York,55431,49250,2011,946780,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6393,Orange,564006,29318,"100,000 - 199,999",10,22689,3067107,Orange,39,Full-Year Resident,New York,162727,144856,2011,2473782,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6394,Orange,66160,3176,"200,000 - 249,999",11,2272,500771,Orange,39,Full-Year Resident,New York,29564,25489,2011,431436,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6395,Orange,61490,2762,"250,000 - 499,999",12,2035,665804,Orange,39,Full-Year Resident,New York,43991,36788,2011,601553,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6396,Orange,20131,793,"500,000 and over",13,589,841079,Orange,39,Full-Year Resident,New York,73306,58117,2011,820155,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6397,Orange,2102832,107954,Total,14,160424,9234676,Orange,39,Full-Year Resident,New York,460634,372348,2011,7123886,-6.02,Total,30.08,75880,18260,24.06,Orange,23.61,2011
6398,Orleans,4541,0,"Under 5,000",1,2928,229,Orleans,40,Full-Year Resident,New York,10,-256,2011,240,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6399,Orleans,10288,38,"5,000 - 9,999",2,1622,12121,Orleans,40,Full-Year Resident,New York,72,-242,2011,1795,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6400,Orleans,27116,1211,"10,000 - 19,999",3,2932,43861,Orleans,40,Full-Year Resident,New York,634,-614,2011,15535,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6401,Orleans,26548,1662,"20,000 - 29,999",4,2598,64449,Orleans,40,Full-Year Resident,New York,1619,448,2011,36239,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6402,Orleans,20271,1226,"30,000 - 39,999",5,1862,64497,Orleans,40,Full-Year Resident,New York,2108,1541,2011,42999,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6403,Orleans,17112,1049,"40,000 - 49,999",6,1407,63022,Orleans,40,Full-Year Resident,New York,2298,1939,2011,44861,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6404,Orleans,13812,906,"50,000 - 59,999",7,1064,58266,Orleans,40,Full-Year Resident,New York,2309,1985,2011,43549,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6405,Orleans,17600,1147,"60,000 - 74,999",8,1231,82480,Orleans,40,Full-Year Resident,New York,3503,3108,2011,63733,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6406,Orleans,19640,1263,"75,000 - 99,999",9,1271,109546,Orleans,40,Full-Year Resident,New York,5120,4731,2011,88642,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6407,Orleans,16251,1043,"100,000 - 199,999",10,924,116497,Orleans,40,Full-Year Resident,New York,6418,5946,2011,99202,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6408,Orleans,871,37,"200,000 - 249,999",11,42,9331,Orleans,40,Full-Year Resident,New York,577,512,2011,8423,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6409,Orleans,813,33,"250,000 - 499,999",12,45,14153,Orleans,40,Full-Year Resident,New York,969,934,2011,13307,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6410,Orleans,340,14,"500,000 and over",13,18,16084,Orleans,40,Full-Year Resident,New York,1401,945,2011,15730,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6411,Orleans,175203,9628,Total,14,17944,654534,Orleans,40,Full-Year Resident,New York,27038,20978,2011,474256,-3.41,Total,28.78,9847,2498,25.37,Orleans,26.02,2011
6412,Oswego,13784,0,"Under 5,000",1,8219,-1561,Oswego,41,Full-Year Resident,New York,31,-549,2011,764,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6413,Oswego,31338,84,"5,000 - 9,999",2,4934,36814,Oswego,41,Full-Year Resident,New York,216,-887,2011,5392,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6414,Oswego,77275,3335,"10,000 - 19,999",3,8266,121808,Oswego,41,Full-Year Resident,New York,1676,-2059,2011,41198,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6415,Oswego,66639,4311,"20,000 - 29,999",4,6362,157162,Oswego,41,Full-Year Resident,New York,3834,824,2011,86212,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6416,Oswego,55183,3462,"30,000 - 39,999",5,4946,172143,Oswego,41,Full-Year Resident,New York,5526,4010,2011,113499,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6417,Oswego,45738,2779,"40,000 - 49,999",6,3781,169454,Oswego,41,Full-Year Resident,New York,6209,5398,2011,120937,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6418,Oswego,40857,2490,"50,000 - 59,999",7,3133,171555,Oswego,41,Full-Year Resident,New York,6823,6161,2011,128208,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6419,Oswego,50167,3117,"60,000 - 74,999",8,3534,237050,Oswego,41,Full-Year Resident,New York,10175,9328,2011,183767,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6420,Oswego,59960,3810,"75,000 - 99,999",9,3905,337167,Oswego,41,Full-Year Resident,New York,15877,14807,2011,273397,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6421,Oswego,68727,4345,"100,000 - 199,999",10,3886,500370,Oswego,41,Full-Year Resident,New York,27806,26709,2011,427298,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6422,Oswego,3550,174,"200,000 - 249,999",11,173,38456,Oswego,41,Full-Year Resident,New York,2382,2305,2011,34733,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6423,Oswego,3414,173,"250,000 - 499,999",12,161,52629,Oswego,41,Full-Year Resident,New York,3591,3469,2011,49042,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6424,Oswego,1203,27,"500,000 and over",13,45,69027,Oswego,41,Full-Year Resident,New York,6059,5356,2011,67797,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6425,Oswego,517836,28107,Total,14,51345,2062076,Oswego,41,Full-Year Resident,New York,90205,74872,2011,1532242,-8.08,Total,28.53,31405,6424,20.46,Oswego,21.16,2011
6426,Otsego,7492,0,"Under 5,000",1,4625,-6322,Otsego,42,Full-Year Resident,New York,14,-447,2011,347,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6427,Otsego,15574,50,"5,000 - 9,999",2,2447,18122,Otsego,42,Full-Year Resident,New York,100,-347,2011,2497,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6428,Otsego,37845,1248,"10,000 - 19,999",3,4016,59683,Otsego,42,Full-Year Resident,New York,839,-712,2011,20589,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6429,Otsego,37567,1886,"20,000 - 29,999",4,3569,88192,Otsego,42,Full-Year Resident,New York,2178,709,2011,48740,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6430,Otsego,28118,1430,"30,000 - 39,999",5,2509,87143,Otsego,42,Full-Year Resident,New York,2818,2114,2011,57595,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6431,Otsego,22400,1180,"40,000 - 49,999",6,1831,81797,Otsego,42,Full-Year Resident,New York,2988,2575,2011,58216,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6432,Otsego,19416,1062,"50,000 - 59,999",7,1483,81017,Otsego,42,Full-Year Resident,New York,3222,2872,2011,60538,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6433,Otsego,22673,1294,"60,000 - 74,999",8,1565,105021,Otsego,42,Full-Year Resident,New York,4470,4079,2011,81054,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6434,Otsego,27677,1723,"75,000 - 99,999",9,1745,150489,Otsego,42,Full-Year Resident,New York,7018,6491,2011,121089,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6435,Otsego,28504,1611,"100,000 - 199,999",10,1536,200020,Otsego,42,Full-Year Resident,New York,11079,10536,2011,169905,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6436,Otsego,2900,132,"200,000 - 249,999",11,119,26448,Otsego,42,Full-Year Resident,New York,1605,1549,2011,23416,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6437,Otsego,4677,201,"250,000 - 499,999",12,196,65369,Otsego,42,Full-Year Resident,New York,4454,4378,2011,60490,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6438,Otsego,2106,60,"500,000 and over",13,57,60642,Otsego,42,Full-Year Resident,New York,5202,5030,2011,58476,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6439,Otsego,256950,11877,Total,14,25698,1017620,Otsego,42,Full-Year Resident,New York,45987,38826,2011,762954,-4.19,Total,27.58,12007,2809,23.39,Otsego,25.03,2011
6440,Putnam,10487,0,"Under 5,000",1,6874,-37958,Putnam,43,Full-Year Resident,New York,31,-291,2011,762,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6441,Putnam,18725,19,"5,000 - 9,999",2,3234,23746,Putnam,43,Full-Year Resident,New York,200,-113,2011,5003,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6442,Putnam,42349,814,"10,000 - 19,999",3,4618,68160,Putnam,43,Full-Year Resident,New York,1024,-21,2011,24997,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6443,Putnam,42803,1390,"20,000 - 29,999",4,3785,94322,Putnam,43,Full-Year Resident,New York,2276,1198,2011,50128,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6444,Putnam,40031,1485,"30,000 - 39,999",5,3123,108995,Putnam,43,Full-Year Resident,New York,3346,2513,2011,67479,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6445,Putnam,38165,1417,"40,000 - 49,999",6,2731,122806,Putnam,43,Full-Year Resident,New York,4403,3735,2011,83225,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6446,Putnam,40024,1503,"50,000 - 59,999",7,2554,140065,Putnam,43,Full-Year Resident,New York,5390,4635,2011,98538,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6447,Putnam,56350,2293,"60,000 - 74,999",8,3183,214315,Putnam,43,Full-Year Resident,New York,8776,7713,2011,155672,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6448,Putnam,89723,3836,"75,000 - 99,999",9,4317,376003,Putnam,43,Full-Year Resident,New York,16535,14712,2011,282444,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6449,Putnam,229067,10565,"100,000 - 199,999",10,8705,1201649,Putnam,43,Full-Year Resident,New York,63572,58167,2011,962017,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6450,Putnam,35322,1616,"200,000 - 249,999",11,1203,265616,Putnam,43,Full-Year Resident,New York,15670,14303,2011,228679,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6451,Putnam,35855,1577,"250,000 - 499,999",12,1176,386953,Putnam,43,Full-Year Resident,New York,25655,23193,2011,349520,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6452,Putnam,10110,429,"500,000 and over",13,338,443228,Putnam,43,Full-Year Resident,New York,38650,32780,2011,432689,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6453,Putnam,689010,26945,Total,14,45841,3407902,Putnam,43,Full-Year Resident,New York,185527,162525,2011,2741154,-1.52,Total,29.11,6547,1806,27.59,Putnam,27.97,2011
6454,Rensselaer,17589,0,"Under 5,000",1,11425,-19414,Rensselaer,44,Full-Year Resident,New York,37,-792,2011,930,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6455,Rensselaer,38242,81,"5,000 - 9,999",2,6150,45593,Rensselaer,44,Full-Year Resident,New York,291,-1058,2011,7269,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6456,Rensselaer,91997,3657,"10,000 - 19,999",3,10139,150229,Rensselaer,44,Full-Year Resident,New York,2227,-2065,2011,54575,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6457,Rensselaer,86497,4337,"20,000 - 29,999",4,8684,216063,Rensselaer,44,Full-Year Resident,New York,5662,2246,2011,125229,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6458,Rensselaer,74787,3643,"30,000 - 39,999",5,7078,246208,Rensselaer,44,Full-Year Resident,New York,8397,6466,2011,167778,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6459,Rensselaer,66227,2972,"40,000 - 49,999",6,5788,259322,Rensselaer,44,Full-Year Resident,New York,10101,8973,2011,190123,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6460,Rensselaer,56867,2674,"50,000 - 59,999",7,4482,245748,Rensselaer,44,Full-Year Resident,New York,10220,9223,2011,186207,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6461,Rensselaer,73236,3755,"60,000 - 74,999",8,5173,347190,Rensselaer,44,Full-Year Resident,New York,15240,13836,2011,270199,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6462,Rensselaer,97763,5285,"75,000 - 99,999",9,6080,526825,Rensselaer,44,Full-Year Resident,New York,24772,22787,2011,423777,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6463,Rensselaer,141167,8260,"100,000 - 199,999",10,7338,956663,Rensselaer,44,Full-Year Resident,New York,52673,49927,2011,807236,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6464,Rensselaer,12172,632,"200,000 - 249,999",11,533,118058,Rensselaer,44,Full-Year Resident,New York,7214,6843,2011,105254,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6465,Rensselaer,12263,533,"250,000 - 499,999",12,500,162604,Rensselaer,44,Full-Year Resident,New York,10962,10081,2011,149808,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6466,Rensselaer,3918,120,"500,000 and over",13,130,128336,Rensselaer,44,Full-Year Resident,New York,11057,9693,2011,124298,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6467,Rensselaer,772725,35949,Total,14,73500,3383425,Rensselaer,44,Full-Year Resident,New York,158852,136161,2011,2612684,31.37,Total,29.48,31691,19286,60.86,Rensselaer,60.93,2011
6468,Rockland,29636,1,"Under 5,000",1,19437,-675585,Rockland,45,Full-Year Resident,New York,80,-892,2011,2002,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6469,Rockland,62974,189,"5,000 - 9,999",2,10247,76454,Rockland,45,Full-Year Resident,New York,532,-1344,2011,13292,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6470,Rockland,187248,8271,"10,000 - 19,999",3,18575,274142,Rockland,45,Full-Year Resident,New York,3212,-8227,2011,78623,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6471,Rockland,156752,11759,"20,000 - 29,999",4,13484,332862,Rockland,45,Full-Year Resident,New York,7309,-24,2011,164351,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6472,Rockland,128187,8068,"30,000 - 39,999",5,10156,353304,Rockland,45,Full-Year Resident,New York,10673,6735,2011,217050,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6473,Rockland,113584,5746,"40,000 - 49,999",6,8133,364658,Rockland,45,Full-Year Resident,New York,12871,10304,2011,245328,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6474,Rockland,105561,5009,"50,000 - 59,999",7,6835,374846,Rockland,45,Full-Year Resident,New York,14488,11996,2011,264276,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6475,Rockland,143415,6461,"60,000 - 74,999",8,8118,546387,Rockland,45,Full-Year Resident,New York,22495,19185,2011,396511,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6476,Rockland,222252,10142,"75,000 - 99,999",9,10652,925642,Rockland,45,Full-Year Resident,New York,40814,34931,2011,693249,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6477,Rockland,574748,26788,"100,000 - 199,999",10,20586,2866890,Rockland,45,Full-Year Resident,New York,149970,130502,2011,2265354,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6478,Rockland,109165,4969,"200,000 - 249,999",11,3370,747704,Rockland,45,Full-Year Resident,New York,43416,37297,2011,633570,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6479,Rockland,121392,5361,"250,000 - 499,999",12,3623,1192715,Rockland,45,Full-Year Resident,New York,77998,65686,2011,1065961,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6480,Rockland,72348,2206,"500,000 and over",13,1377,1759010,Rockland,45,Full-Year Resident,New York,150479,125545,2011,1684456,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6481,Rockland,2027260,94970,Total,14,134593,9139029,Rockland,45,Full-Year Resident,New York,534337,431695,2011,7724023,-15.5,Total,29.18,75250,10298,13.69,Rockland,13.84,2011
6482,Saratoga,25520,0,"Under 5,000",1,15757,-35884,Saratoga,47,Full-Year Resident,New York,69,-829,2011,1729,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6483,Saratoga,48554,99,"5,000 - 9,999",2,8153,60252,Saratoga,47,Full-Year Resident,New York,464,-701,2011,11599,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6484,Saratoga,115229,3257,"10,000 - 19,999",3,12687,188099,Saratoga,47,Full-Year Resident,New York,2843,-1162,2011,69613,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6485,Saratoga,108586,4500,"20,000 - 29,999",4,10546,261553,Saratoga,47,Full-Year Resident,New York,6707,3210,2011,148467,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6486,Saratoga,94109,3897,"30,000 - 39,999",5,8533,297057,Saratoga,47,Full-Year Resident,New York,9931,7999,2011,199051,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6487,Saratoga,88434,3632,"40,000 - 49,999",6,7357,329779,Saratoga,47,Full-Year Resident,New York,12550,11343,2011,237714,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6488,Saratoga,78722,3503,"50,000 - 59,999",7,6043,331396,Saratoga,47,Full-Year Resident,New York,13604,12520,2011,249171,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6489,Saratoga,108028,5387,"60,000 - 74,999",8,7301,490958,Saratoga,47,Full-Year Resident,New York,21193,19689,2011,377543,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6490,Saratoga,161344,8982,"75,000 - 99,999",9,9722,843902,Saratoga,47,Full-Year Resident,New York,39322,36820,2011,673576,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6491,Saratoga,292358,17557,"100,000 - 199,999",10,14657,1961466,Saratoga,47,Full-Year Resident,New York,108444,104645,2011,1651550,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6492,Saratoga,30489,1631,"200,000 - 249,999",11,1289,284880,Saratoga,47,Full-Year Resident,New York,17323,16665,2011,252760,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
6493,Saratoga,36353,1779,"250,000 - 499,999",12,1424,472037,Saratoga,47,Full-Year Resident,New York,31876,30651,2011,433905,-0.35,Total,27.79,28905,7932,27.44,Saratoga,29.15,2011
